OTU_ID	Mag551	AmbKAF	Kib309	Mas621	Mas620	Kib490	Kib497	Kib496	Kib495	Kib499	Mas624	Tav186	Nam119	Sul275	Sul274	AmbGYA	Tav234	Olo523	Olo167	Olo161	Tav217	Mas619	Mas614	Mas615	Mas616	Olo524	AmbWAJ	KibA4	AmbANE	Nam109	KibA5	Tav225	Tav224	Nam25	Mas622	Nam22	Nam21	Nam20	Tav229	Kib384	Bis105	Bis104	Bis107	Bis106	Bis101	Bis100	Bis103	Olo184	Nam49	Nam120	Tav199	AmbLEY	Mas602	Mas601	Mas600	BLANK1	BLANK2	BLANK3	BLANK4	Tav227	Bis83	Bis82	Bis81	Nam24	Bis85	Bis84	Bis89	Nak647	Nam55	Nam52	Nam50	Nam51	NaiU	Olo172	Olo173	Ema724	AmbCAY	NaiL	NaiN	Kib512	Kib355	Nam114	Nam115	Nam116	Nam117	Nam110	Olo577	NaiB	Olo575	Kib484	Mag530	Mag533	Bis98	Tav207	Bis96	Bis97	Bis90	Bis91	Bis92	Bis93	Nam45	Sul276	Olo182	AmbGRA	Mag536	Mag542	Olo160	OloP	AmbHOJ	Kib507	Bis62	Kib503	Bis66	Nam41	Olo563	Olo564	Olo566	Mag548	AmbYUG	TavA	Mag540	Mag541	AmbBOO	Mag544	Mag545	Mag547	Nam112	AmbTHU	Olo159	Olo150	Olo152	Olo155	Olo156	AmbFIN	Bis71	Bis77	Bis74	Mag550	Bis79	Mas587	Sul287	Sul281	Olo570	WaterBLANK1	Mas597	Mas596	Mas595	Mas592	Olo571	Kib509B	Mas589	Mas598	SulZ12	Nam8	Sul292	Sul291	Sul290	Ema711	Ema704	Ema705	Ema706	Ema710	Ema701	Ema702	Olo573	SulN	WaterBLANK	Ema708	Ema709	KibA6	SulZ6	Kib314	SulZ5	Nam13	AmbLYB	Nam16	Nam17	Nam15	Mag531	Kib485	Kib486	Kib487	Mag535	SulI	Kib482	Kib483	AmbHYD	Kib488	Tav205	Olo526	Tav245	Bis73	Olo183	Olo146	KibX	KibY	Ema717	Olo149	Ema715	Ema719	KibT	Olo148	taxonomy
r2_235	0	0	0	2.643171806	0	1.320567844	0	0	0	0	0	0	0	0	0.612494896	0	0	0	0	0	0	0	0	10.09615385	0	0	0	0	0	0	0	0	0	0.357525921	0	0.877192982	0	0	0	0	0	0	0	0	0	0.457770657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.256281407	0	0.554938957	0	0	0	0	0	1.497902936	0	0	0	0	0.396667989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.292911541	0	0	0	0	0	0	0	0	0.416493128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.216545012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.529051988	0	0	0	0	0	0	0	0	0	0	0	0	0.272257011	0.58411215	0	12.34567901	0	0	0	0	0	0	0	0	0	0	0.58719906	0	0	0	0.840336134	0	0	0	0	0	0	0	0	0	0	0	1.162115049	0	0	0	0	0	0	0	0	0	0	0	2.875215641	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__; s__
r2_2354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.601537476	0	0	0	0	0.516528926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.385208012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolinaceae; g__Anaerolinea; s__
r2_2355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.179941003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.454545455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__
r2_236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.37361459	0	0	17.67365393	1.822323462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.91534055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.210287443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.520020801	0	6.722689076	0	0	0.485908649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__; s__
r2_2361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.240384615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.033057851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__; s__
r2_2367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.818181818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.640689089	0.267022697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__Chloroflexales; f__Chloroflexaceae
r2_237	0	0	0	12.7753304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.822323462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.3272593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.909090909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.670473083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.194439043	0	0	0	4.836109618	2.336448598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.488519785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__
r2_2370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.911161731	0.326370757	0	0	0	0	0	0	0	0	0	0	0.291205591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.636363636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__Gemmatimonadales; f__; g__; s__
r2_2371	0	0	0	1.762114537	0	0	0	0	0	0	0	0	0	0	0	0	1.049317943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.853911754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.727272727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.150537634	0	0	0	0	0	1.155624037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rubellimicrobium; s__
r2_2375	0	0	0	4.405286344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.320307495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__; s__
r2_238	2.242152466	0	0	0	0	0	0	0.458505273	0.321440051	0	0	0	0	0.578368999	0.408329931	0	1.049317943	0	0	0	0	0	0	0	0.967117988	0	0	0	0	0	0	0	0	1.072577762	0	1.754385965	0.822030415	0	0	0	0	0.707714084	0.790201501	0	2.832244009	0	0.288101412	0	0	0	0	0	0	0	0.492489535	0	0	0	0	0	0	0	0	0	0	0	0	3.891050584	0	0	0	0	0	0	0	5.156683856	0	0	0	0	0	0	0	0	0.362844702	0	0	0.953938403	0	2.317497103	0	0	0.585823081	0	0.843407366	0	1.271940982	0	0	0	0	0.624739692	0.346140533	0	0	0.442282176	0	0	0	0	0	0	0	0.678195999	0	0.5	0	0	0	0.459347726	0	0.907715582	0	1.689189189	0	0	0	0	0	0.840336134	0	1.247920133	0.721500722	0	0	0	0	0	0	0.767852572	0.595415302	0.229305205	0	0	1.284727798	0	2.138829477	3.181029497	0	0	0.537345513	0	0.781046602	1.350135014	1.832620648	0.544514021	1.752336449	0	0	1.78784267	0	0	0	0	0.290191526	0.943989931	0	1.320132013	0	0	0	0	0	0	0	0	0	0	0	0	0.394399527	0	0	0	0	0	0	0.550357733	1.025641026	0	0.890075656	1.017293998	0	0	0.653025686	0	2.219403932	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
r2_2380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.877192982	0	0	0	2.987303958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__Gemmatimonadales; f__; g__; s__
r2_2389	0.960922486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.493651979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.678195999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.81366965	0	0	0	0	0	0	0	0	0	0	0	0	1.074691026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__; s__
r2_239	0	0	0	0.881057269	0	10.89468471	0	0	5.785920926	2.703616087	0	0	2.877697842	4.916136495	0.408329931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.119319454	11.77856302	0	12.23581758	0	0	0	0	0	23.49869452	0	0	0.353857042	0.395100751	0	0	5.722133211	0	1.553062985	0	12.52184042	0	0	1.235076163	3.06122449	0	0	0	0	0	0	91.60794363	2.840175574	23.0318258	0	0	0	0	0	0	0	0	0.371195249	0.381388253	37.46992094	0	0.396667989	0	18.04511278	1.062699256	4.897959184	0	0.237699073	0	5.462555066	5.079825835	0	0.634517766	44.83510493	0	0.289687138	0	42.26542688	13.18101933	0	0	10.3480715	6.35970491	0.507356672	2.533783784	0	0	0	0	0	0	2.653693056	0.307787011	0	4.75737393	0	0	0	2.332555815	0	0	2.5	0	0.822368421	0	0	0	4.538577912	0	0	0	0	0	0	0	9.243697479	0	0	0	0	0.663863687	0	0	1.6273393	0.388198758	0	0	17.88580601	0	0	33.88469568	0	4.666537041	28.34008097	0	0	0	0	0.260348867	0	6.108735492	5.717397223	0	0	0	0	34.14634146	0	0	14.50151057	0	0	0	0	0	0	1.450476585	83.20332813	0	0	0	0	0	0	0	0	0	0	0	0	2.937473773	0	0	0	0	0	12.46105919	5.08646999	1.257861635	0.397772474	0	20.83333333	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
r2_2392	0.320307495	0	2.159827214	0	3.120124805	0.660283922	0.925925926	0	0.321440051	0.675904022	0	0	0.35971223	1.735106998	0.204164965	0	0.524658972	0	0.446627959	0	0	0	0	1.923076923	0.967117988	0	0	1.686340641	0	0.671591672	1.177856302	0	0.370782351	0.357525921	0	0.438596491	2.055076038	0.911161731	0	0.74682599	0	0.707714084	0.395100751	0	0.435729847	3.433279927	1.152405647	0	0.943396226	0	0	0	0	0	0	0	0	0	0	0.938967136	0.64061499	0.258197779	2.931323283	1.273074475	0.277469478	0	0.500417014	0	0.977517107	0	0.599161174	0.371195249	1.906941266	0	1.253918495	1.190003967	0	1.503759398	0	0	0.593824228	0.237699073	0	1.762114537	0.362844702	0	0	0.545107659	0	0.289687138	0	0	4.10076157	0	0.281135789	0.313577924	0.763164589	0.253678336	0	0	0.865051903	0.208246564	0	0	0	0	0	0	0	0.806668459	0	0.299043062	0	0.339097999	0.834724541	0.5	0	0	0	0	0	0	0	0	0	0	0	0	1.19367353	0	0.287026406	0.831946755	0	0	0	0	0.445831476	0	0.388198758	0.255950857	2.381661209	6.649850952	0	0	0.481772924	0	0.194439043	0.867553499	0.410172272	0	0	0	0	0	0	0	4.672897196	0	0	0	0	0	0	0.604229607	0	0.31466331	0	0.660066007	0	1.174398121	1.036054704	0	0.932835821	0	0	1.117318436	0.242954325	9.516256939	0	0.404040404	1.380398344	0	1.266357113	1.044932079	0	1.162115049	0	0.550357733	0	0	0	0.339097999	0	0	0.870700914	0.718390805	0	0	0	1.568627451	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
r2_2394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.458515284	1.573976915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__HTCC2188; f__HTCC2089; g__; s__
r2_2397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.164822365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.293255132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__p-75-a5; s__
r2_2399	0	0	0.539956803	0	0	1.980851766	0	0	0	0.675904022	0	0	0	0	0	0	0	0.544514021	0	0	0	0	0	1.682692308	0	0.983284169	0	0	0	0.223863891	0	0	1.853911754	0	0.877577885	0	0	0	0.652741514	0	3.285317159	3.184713376	0	0	0.217864924	3.204394598	0.288101412	0.172562554	0	0	0	0	0.411692054	0	10.83476976	0	0	0	0	0	0	0	0	0	0.554938957	0	0.500417014	0	0	0	0	0.742390497	0.762776506	0	0	0	0	0	0	0	0	0	0	0.352422907	0.181422351	0.293255132	0	0	2.449479486	0	0.81732734	0	0	0	1.96795052	0	0	0	0.563063063	0.300120048	0	0	0	0	0	0.884564352	0.615574023	0	0	0	0	0	0	0.339097999	2.782415136	0	0	0	0	0	0	0.302571861	0	2.815315315	0	3.496503497	0.608272506	0	0	0	0	0	0	0	0	0	2.674988854	1.220504475	0.388198758	0	0.297707651	0	0.382262997	0	2.408864622	0.720461095	1.16663426	0.578368999	0.410172272	0	0	0	0	0	0	0	2.336448598	0	0	0	0	0	0	0	1.741149158	0	0	0	0	1.761597181	0	0	0	0	0	0	0	0	0	0	0	1.165501166	2.110595188	0	0	0	0	0	0	0.532197978	0	0	0	0	1.5237266	0	0.317057705	0	0	2.352941176	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
r2_24	40.35874439	0	0	4.405286344	0	0	0	0	0	0.337952011	0	25.86206897	2.517985612	8.386350492	6.94160882	0	3.672612802	4.900626191	0	0	0	0	0	2.884615385	8.220502901	7.210750574	0	0	0	2.014775017	0	0	0	0	8.336989908	0	0	0	0	0	0	25.83156405	1.185302252	57.71697307	36.60130719	12.81757839	14.98127341	54.87489215	12.73584906	8.736167734	21.30898021	0	4.116920543	0	2.216202906	0	0	0	0	0	1.921844971	9.811515621	0	0	44.95005549	18.33677686	12.01000834	6.670372429	0	10.8892922	2.09706411	15.96139569	0	7.562736336	0	0	0	0	15.94048884	0	0	2.614689803	19.72789116	2.995594714	2.90275762	5.278592375	26.01522843	10.62959935	35.51745254	0	0	7.607776839	0	5.638340717	31.48720832	14.11100659	6.35970491	19.53323186	5.067567568	21.30852341	1.297577855	10.82882132	10.73035652	0	41.39784946	0	0	0	0	0	1.155624037	0	1.332889037	9.494743981	0.556483027	75	3.291020216	16.44736842	0	27.56086357	0	31.16490166	0	9.853603604	2.415458937	0	47.74939173	0	0	0.420168067	0	0	0	0	11.72825846	4.086181278	0	27.6647681	1.552795031	13.56539544	11.61059839	0	8.409785933	0	0	3.602305476	3.305463737	11.56737999	2.461033634	9.612817089	0	3.894080997	11.71569904	0	5.497861943	15.51864961	0	4.06504065	0	26.22169249	4.87804878	25.24093621	0	24.16918429	9.866511898	0	0	72.60726073	0	0.58719906	7.874015748	0	0	0	0	0	0	0	0	0	15.97318083	0.291375291	7.598142676	0	2.098195552	10.45903544	0	0	22.22222222	0.798296966	1.335113485	11.86842998	5.031446541	14.31980907	0	0	25.68167406	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
r2_240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.524658972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.508044333	0	5.263157895	12.74147143	1.822323462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.755868545	0	0	0	20.3691916	0	0	0	0	0	0	0	0.742390497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.840336134	0	0	0.728862974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Facklamia; s__
r2_2400	0	0	0	0.881057269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.549586777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__
r2_2404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.873616773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.555864369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__
r2_2406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.091703057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.455580866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.755868545	0.320307495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bacteriovoracaceae; g__; s__
